<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_energy_booster_icon.png"/>;<img src="dota_deck_energy_booster_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Energy_Booster" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_ring_of_health_icon.png"/>;<img src="dota_deck_ring_of_health_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Ring_of_Health" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_void_stone_icon.png"/>;<img src="dota_deck_void_stone_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Void_Stone" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_vitality_booster_icon.png"/>;<img src="dota_deck_vitality_booster_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Vitality_Booster" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_point_booster_icon.png"/>;<img src="dota_deck_point_booster_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Point_Booster" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_talisman_of_evasion_icon.png"/>;<img src="dota_deck_talisman_of_evasion_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Talisman_of_Evasion" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_platemail_icon.png"/>;<img src="dota_deck_platemail_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Platemail" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_hyperstone_icon.png"/>;<img src="dota_deck_hyperstone_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Hyperstone" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_ultimate_orb_icon.png"/>;<img src="dota_deck_ultimate_orb_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Ultimate_Orb" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_demon_edge_icon.png"/>;<img src="dota_deck_demon_edge_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Demon_Edge" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_eaglesong_icon.png"/>;<img src="dota_deck_eaglesong_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Eaglesong" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_mystic_staff_icon.png"/>;<img src="dota_deck_mystic_staff_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Mystic_Staff" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_reaver_icon.png"/>;<img src="dota_deck_reaver_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Reaver" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
<p style="font-weight: 700">Name the item, effects, and abilities:</p><br /><img src="dota_deck_sacred_relic_icon.png"/>;<img src="dota_deck_sacred_relic_infobox.png" style="padding: 5px"/><br /><a href="https://dota2.fandom.com/wiki/Sacred_Relic" style="font-weight: 700">Wiki Page</a>;Dota::Items::Basic::Secret
